| Gene Symbol | Targetmine URL |
|Yipf2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yipf2|
|YIPF2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YIPF2|
|Yipf3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yipf3|
|YIPF3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YIPF3|
|Yipf4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yipf4|
|YIPF4|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YIPF4|
|Yipf5|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yipf5|
|YIPF5|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YIPF5|
|Yipf6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yipf6|
|YIPF6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YIPF6|
|Yipf7|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yipf7|
|YIPF7|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YIPF7|
|Yjefn3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yjefn3|
|YJEFN3|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YJEFN3|
|Ykt6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ykt6|
|YKT6|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YKT6|
|Ylpm1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ylpm1|
|YLPM1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YLPM1|
|Ylr|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ylr|
|Ym|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ym|
|Yme1l1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yme1l1|
|YME1L1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YME1L1|
|YME1L1P1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YME1L1P1|
|Yod1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Yod1|
|YOD1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YOD1|
|Ypel1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ypel1|
|YPEL1|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=YPEL1|
|Ypel2|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ypel2|
