| Generic Name | Targetmine URL |
|2,6-DIMETHYL-1-(3-[3-METHYL-5-ISOXAZOLYL]-PROPANYL)-4-[2N-METHYL-2H-TETRAZOL-5-YL]-PHENOL|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2,6-DIMETHYL-1-(3-[3-METHYL-5-ISOXAZOLYL]-PROPANYL)-4-[2N-METHYL-2H-TETRAZOL-5-YL]-PHENOL|
|2,6-DIMETHYL-1-(3-[3-METHYL-5-ISOXAZOLYL]-PROPANYL)-4-[4-METHYL-2H-TETRAZOL-2-YL]-PHENOL|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2,6-DIMETHYL-1-(3-[3-METHYL-5-ISOXAZOLYL]-PROPANYL)-4-[4-METHYL-2H-TETRAZOL-2-YL]-PHENOL|
|2,6-DIMETHYL-1-(3-[3-METHYL-5-ISOXAZOLYL]-PROPANYL)-4-[2-METHYL-4-ISOXAZOLYL]-PHENOL|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2,6-DIMETHYL-1-(3-[3-METHYL-5-ISOXAZOLYL]-PROPANYL)-4-[2-METHYL-4-ISOXAZOLYL]-PHENOL|
|[(2S)-4-methyl-3-oxo-2,3,4,5-tetrahydro-1H-1,4-benzodiazepin-2-yl]acetic acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=[(2S)-4-methyl-3-oxo-2,3,4,5-tetrahydro-1H-1,4-benzodiazepin-2-yl]acetic+acid|
|4-(3-ethylthiophen-2-yl)benzene-1,2-diol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-(3-ethylthiophen-2-yl)benzene-1,2-diol|
|5-(5-(6-CHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PENTYL)-3-METHYL ISOXAZOLE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-(5-(6-CHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PENTYL)-3-METHYL+ISOXAZOLE|
|5-(5-(4-(4,5-DIHYDRO-2-OXAZOLY)PHENOXY)PENTYL)-3-METHYL ISOXAZOLE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-(5-(4-(4,5-DIHYDRO-2-OXAZOLY)PHENOXY)PENTYL)-3-METHYL+ISOXAZOLE|
|5-(5-(2,6-DICHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PENTYL)-3-(HYDROXYETHYL OXYMETHYLENEOXYMETHYL) ISOXAZOLE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-(5-(2,6-DICHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PENTYL)-3-(HYDROXYETHYL+OXYMETHYLENEOXYMETHYL)+ISOXAZOLE|
|5-(7-(6-CHLORO-4-(5-HYDRO-4-METHYL-2-OXAZOLYL)PHENOXY)HEPTYL)-3-METHYL ISOXAZOLE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-(7-(6-CHLORO-4-(5-HYDRO-4-METHYL-2-OXAZOLYL)PHENOXY)HEPTYL)-3-METHYL+ISOXAZOLE|
|5-(5-(2,6-DICHLORO-4-(4,5-DIHYDRO-2-OXAZOLY)PHENOXY)PENTYL)-3-METHYL ISOXAZOLE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-(5-(2,6-DICHLORO-4-(4,5-DIHYDRO-2-OXAZOLY)PHENOXY)PENTYL)-3-METHYL+ISOXAZOLE|
|5-(5-(4-(5-HYDRO-4-METHYL-2-OXAZOLYL)PHENOXY)PENTYL)-3-METHYL ISOXAZOLE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-(5-(4-(5-HYDRO-4-METHYL-2-OXAZOLYL)PHENOXY)PENTYL)-3-METHYL+ISOXAZOLE|
|5-(7-(5-HYDRO-4-ETHYL-2-OXAZOLYL)PHENOXY)HEPTYL)-3-METHYL ISOXAZOLE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-(7-(5-HYDRO-4-ETHYL-2-OXAZOLYL)PHENOXY)HEPTYL)-3-METHYL+ISOXAZOLE|
|5-(7-(4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)HEPTYL)-3-METHYL ISOXAZOLE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-(7-(4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)HEPTYL)-3-METHYL+ISOXAZOLE|
|5-(7-(5-HYDRO-4-METHYL-2-OXAZOLYL)PHENOXY)HEPTYL)-3-METHYL ISOXAZOLE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-(7-(5-HYDRO-4-METHYL-2-OXAZOLYL)PHENOXY)HEPTYL)-3-METHYL+ISOXAZOLE|
|5-(3-(2,6-DICHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PROPYL)-3-METHYL ISOXAZOLE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-(3-(2,6-DICHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PROPYL)-3-METHYL+ISOXAZOLE|
|5-ethoxy-4-(1-methyl-7-oxo-3-propyl-6,7-dihydro-1H-pyrazolo[4,3-d]pyrimidin-5-yl)thiophene-2-sulfonamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-ethoxy-4-(1-methyl-7-oxo-3-propyl-6,7-dihydro-1H-pyrazolo[4,3-d]pyrimidin-5-yl)thiophene-2-sulfonamide|
|3-FLUORO-5-MORPHOLIN-4-YL-N-[1-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-6-YL]BENZAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3-FLUORO-5-MORPHOLIN-4-YL-N-[1-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-6-YL]BENZAMIDE|
|2-[(1R)-2-carboxy-1-(naphthalen-1-ylmethyl)ethyl]-1,3-dioxo-2,3-dihydro-1H-isoindole-5-carboxylic acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-[(1R)-2-carboxy-1-(naphthalen-1-ylmethyl)ethyl]-1,3-dioxo-2,3-dihydro-1H-isoindole-5-carboxylic+acid|
|NALPHA-[(BENZYLOXY)CARBONYL]-N-[(1R)-4-HYDROXY-1-METHYL-2-OXOBUTYL]-L-PHENYLALANINAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=NALPHA-[(BENZYLOXY)CARBONYL]-N-[(1R)-4-HYDROXY-1-METHYL-2-OXOBUTYL]-L-PHENYLALANINAMIDE|
|(2R,3R)-N^1^-[(1S)-2,2-DIMETHYL-1-(METHYLCARBAMOYL)PROPYL]-N^4^-HYDROXY-2-(2-METHYLPROPYL)-3-{[(1,3-THIAZOL-2-YLCARBONYL)AMINO]METHYL}BUTANEDIAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(2R,3R)-N^1^-[(1S)-2,2-DIMETHYL-1-(METHYLCARBAMOYL)PROPYL]-N^4^-HYDROXY-2-(2-METHYLPROPYL)-3-{[(1,3-THIAZOL-2-YLCARBONYL)AMINO]METHYL}BUTANEDIAMIDE|
|6,6-DIMETHYL-1-[3-(2,4,5-TRICHLOROPHENOXY)PROPOXY]-1,6-DIHYDRO-1,3,5-TRIAZINE-2,4-DIAMINE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=6,6-DIMETHYL-1-[3-(2,4,5-TRICHLOROPHENOXY)PROPOXY]-1,6-DIHYDRO-1,3,5-TRIAZINE-2,4-DIAMINE|
|4-HYDROXY-3-[(1S,3R)-3-HYDROXY-1-PHENYLBUTYL]-2H-CHROMEN-2-ONE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-HYDROXY-3-[(1S,3R)-3-HYDROXY-1-PHENYLBUTYL]-2H-CHROMEN-2-ONE|
|4-HYDROXY-3-[(1S,3S)-3-HYDROXY-1-PHENYLBUTYL]-2H-CHROMEN-2-ONE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-HYDROXY-3-[(1S,3S)-3-HYDROXY-1-PHENYLBUTYL]-2H-CHROMEN-2-ONE|
|(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-9-OL|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-9-OL|
|1-{3-oxo-3-[(2S)-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]propyl}-3-phenylquinoxalin-2(1H)-one|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1-{3-oxo-3-[(2S)-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]propyl}-3-phenylquinoxalin-2(1H)-one|
|2-{3-[(2S)-4,4-difluoro-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]-3-oxopropyl}-isoindole-1,3(2H)-dione|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-{3-[(2S)-4,4-difluoro-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]-3-oxopropyl}-isoindole-1,3(2H)-dione|
|CYCLOHEXYLMETHYL-2,3-DIHYDROXY-5-METHYL-HEXYLAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=CYCLOHEXYLMETHYL-2,3-DIHYDROXY-5-METHYL-HEXYLAMIDE|
|5-[[(2R)-2-cyclopropyl-7,8-dimethoxy-2H-chromen-5-yl]methyl]pyrimidine-2,4-diamine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-[[(2R)-2-cyclopropyl-7,8-dimethoxy-2H-chromen-5-yl]methyl]pyrimidine-2,4-diamine|
|1,3-CYCLOHEXANEDIOL, 4-METHYLENE-5-[(2E)-[(1S,3AS,7AS)-OCTAHYDRO-1-(5-HYDROXY-5-METHYL-1,3-HEXADIYNYL)-7A-METHYL-4H-INDEN-4-YLIDENE]ETHYLIDENE]-, (1R,3S,5Z)|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1,3-CYCLOHEXANEDIOL,+4-METHYLENE-5-[(2E)-[(1S,3AS,7AS)-OCTAHYDRO-1-(5-HYDROXY-5-METHYL-1,3-HEXADIYNYL)-7A-METHYL-4H-INDEN-4-YLIDENE]ETHYLIDENE]-,+(1R,3S,5Z)|
|2-({8-[(3R)-3-AMINOPIPERIDIN-1-YL]-1,3-DIMETHYL-2,6-DIOXO-1,2,3,6-TETRAHYDRO-7H-PURIN-7-YL}METHYL)BENZONITRILE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-({8-[(3R)-3-AMINOPIPERIDIN-1-YL]-1,3-DIMETHYL-2,6-DIOXO-1,2,3,6-TETRAHYDRO-7H-PURIN-7-YL}METHYL)BENZONITRILE|
|6-methoxy-9-methyl[1,3]dioxolo[4,5-h]quinolin-8(9H)-one|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=6-methoxy-9-methyl[1,3]dioxolo[4,5-h]quinolin-8(9H)-one|
|4-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-1-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINONE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-1-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINONE|
|1-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-4-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-4-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINE|
|(11R)-10-acetyl-11-(2,4-dichlorophenyl)-6-hydroxy-3,3-dimethyl-2,3,4,5,10,11-hexahydro-1H-dibenzo[b,e][1,4]diazepin-1-one|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(11R)-10-acetyl-11-(2,4-dichlorophenyl)-6-hydroxy-3,3-dimethyl-2,3,4,5,10,11-hexahydro-1H-dibenzo[b,e][1,4]diazepin-1-one|
|4-(DIMETHYLAMINO)BENZOIC ACID|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-(DIMETHYLAMINO)BENZOIC+ACID|
|3-(2-AMINO-6-BENZOYLQUINAZOLIN-3(4H)-YL)-N-CYCLOHEXYL-N-METHYLPROPANAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3-(2-AMINO-6-BENZOYLQUINAZOLIN-3(4H)-YL)-N-CYCLOHEXYL-N-METHYLPROPANAMIDE|
|1-[4-(AMINOMETHYL)BENZOYL]-5'-FLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLIN]-4'-AMINE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1-[4-(AMINOMETHYL)BENZOYL]-5'-FLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLIN]-4'-AMINE|
|N,N'-DIMETHYL-N-(ACETYL)-N'-(7-NITROBENZ-2-OXA-1,3-DIAZOL-4-YL)ETHYLENEDIAMINE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=N,N'-DIMETHYL-N-(ACETYL)-N'-(7-NITROBENZ-2-OXA-1,3-DIAZOL-4-YL)ETHYLENEDIAMINE|
|N-[(1S)-2-[(4-cyano-1-methylpiperidin-4-yl)amino]-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=N-[(1S)-2-[(4-cyano-1-methylpiperidin-4-yl)amino]-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide|
|4-{(1E)-3-OXO-3-[(2-PHENYLETHYL)AMINO]PROP-1-EN-1-YL}-1,2-PHENYLENE DIACETATE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-{(1E)-3-OXO-3-[(2-PHENYLETHYL)AMINO]PROP-1-EN-1-YL}-1,2-PHENYLENE+DIACETATE|
|(2E)-3-(3,4-DIHYDROXYPHENYL)-N-[2-(4-HYDROXYPHENYL)ETHYL]ACRYLAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(2E)-3-(3,4-DIHYDROXYPHENYL)-N-[2-(4-HYDROXYPHENYL)ETHYL]ACRYLAMIDE|
|N-[(1S)-2-{[(1R)-2-(benzyloxy)-1-cyano-1-methylethyl]amino}-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=N-[(1S)-2-{[(1R)-2-(benzyloxy)-1-cyano-1-methylethyl]amino}-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide|
|(R)-TRANS-4-(1-AMINOETHYL)-N-(4-PYRIDYL) CYCLOHEXANECARBOXAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(R)-TRANS-4-(1-AMINOETHYL)-N-(4-PYRIDYL)+CYCLOHEXANECARBOXAMIDE|
|5-(2-chlorophenyl)furan-2-carbohydrazide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-(2-chlorophenyl)furan-2-carbohydrazide|
|IMIDAZO[2,1-A]ISOQUINOLINE-2-CARBOHYDRAZIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=IMIDAZO[2,1-A]ISOQUINOLINE-2-CARBOHYDRAZIDE|
|[(3R,4S,5S,7R)-4,8-DIHYDROXY-3,5,7-TRIMETHYL-2-OXOOCTYL]PHOSPHONIC ACID|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=[(3R,4S,5S,7R)-4,8-DIHYDROXY-3,5,7-TRIMETHYL-2-OXOOCTYL]PHOSPHONIC+ACID|
|(2S)-2-(4-chlorophenoxy)-3-phenylpropanoic acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(2S)-2-(4-chlorophenoxy)-3-phenylpropanoic+acid|
|(3S,6S)-3,6-bis(4-hydroxybenzyl)piperazine-2,5-dione|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(3S,6S)-3,6-bis(4-hydroxybenzyl)piperazine-2,5-dione|
|O-(((1R)-((N-PHENYLMETHOXYCARBONYL-L-ALANYL)AMINO)ETHYL)HYDROXYPHOSPHONO)-L-BENZYLACETIC ACID|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=O-(((1R)-((N-PHENYLMETHOXYCARBONYL-L-ALANYL)AMINO)ETHYL)HYDROXYPHOSPHONO)-L-BENZYLACETIC+ACID|
|[N-(BENZYLOXYCARBONYL)AMINO](4-AMIDINOPHENYL)METHANE-PHOSPHONATE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=[N-(BENZYLOXYCARBONYL)AMINO](4-AMIDINOPHENYL)METHANE-PHOSPHONATE|
|4-BROMO-2-FLUORO-N-[(4E)-6-METHOXY-7-[(1-METHYLPIPERIDIN-4-YL)METHOXY]QUINAZOLIN-4(1H)-YLIDENE]ANILINE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-BROMO-2-FLUORO-N-[(4E)-6-METHOXY-7-[(1-METHYLPIPERIDIN-4-YL)METHOXY]QUINAZOLIN-4(1H)-YLIDENE]ANILINE|
|6-HYDROXY-1,3-BENZOTHIAZOLE-2-SULFONAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=6-HYDROXY-1,3-BENZOTHIAZOLE-2-SULFONAMIDE|
|L-PROLINE, 1-[(2S)-3-MERCAPTO-2-METHYL-1-OXOPROPYL]-4-(PHENYLTHIO)-, 4S|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=L-PROLINE,+1-[(2S)-3-MERCAPTO-2-METHYL-1-OXOPROPYL]-4-(PHENYLTHIO)-,+4S|
|2-(4-METHOXYPHENYL)ACETAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-(4-METHOXYPHENYL)ACETAMIDE|
|N-(3-METHYLBUT-2-EN-1-YL)-9H-PURIN-6-AMINE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=N-(3-METHYLBUT-2-EN-1-YL)-9H-PURIN-6-AMINE|
|4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol|
|(5R)-2-[(2-fluorophenyl)amino]-5-(1-methylethyl)-1,3-thiazol-4(5H)-one|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(5R)-2-[(2-fluorophenyl)amino]-5-(1-methylethyl)-1,3-thiazol-4(5H)-one|
|3,4-DIHYDRO-4-OXO-3-((5-TRIFLUOROMETHYL-2-BENZOTHIAZOLYL)METHYL)-1-PHTHALAZINE ACETIC ACID|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3,4-DIHYDRO-4-OXO-3-((5-TRIFLUOROMETHYL-2-BENZOTHIAZOLYL)METHYL)-1-PHTHALAZINE+ACETIC+ACID|
|RALOXIFENE CORE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=RALOXIFENE+CORE|
|1-[(2S)-4-(5-phenyl-1H-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1-[(2S)-4-(5-phenyl-1H-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine|
|BENZOYL-TYROSINE-ALANINE-METHYL KETONE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=BENZOYL-TYROSINE-ALANINE-METHYL+KETONE|
|N-(4-OXO-5,6,7,8-TETRAHYDRO-4H-[1,3]THIAZOLO[5,4-C]AZEPIN-2-YL)ACETAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=N-(4-OXO-5,6,7,8-TETRAHYDRO-4H-[1,3]THIAZOLO[5,4-C]AZEPIN-2-YL)ACETAMIDE|
|5,6,7,8-TETRAHYDRO[1]BENZOTHIENO[2,3-D]PYRIMIDIN-4(3H)-ONE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5,6,7,8-TETRAHYDRO[1]BENZOTHIENO[2,3-D]PYRIMIDIN-4(3H)-ONE|
|[4-amino-2-(tert-butylamino)-1,3-thiazol-5-yl](phenyl)methanone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=[4-amino-2-(tert-butylamino)-1,3-thiazol-5-yl](phenyl)methanone|
|2-(methylsulfanyl)-5-(thiophen-2-ylmethyl)-1H-imidazol-4-ol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-(methylsulfanyl)-5-(thiophen-2-ylmethyl)-1H-imidazol-4-ol|
|6-MORPHOLIN-4-YL-9H-PURINE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=6-MORPHOLIN-4-YL-9H-PURINE|
|1-[(2S)-4-(5-BROMO-1H-PYRAZOLO[3,4-B]PYRIDIN-4-YL)MORPHOLIN-2-YL]METHANAMINE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1-[(2S)-4-(5-BROMO-1H-PYRAZOLO[3,4-B]PYRIDIN-4-YL)MORPHOLIN-2-YL]METHANAMINE|
|4-(2-AMINOETHYL)BENZENESULFONAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-(2-AMINOETHYL)BENZENESULFONAMIDE|
|(4-{(2S)-2-[(tert-butoxycarbonyl)amino]-3-methoxy-3-oxopropyl}phenyl)methaneseleninic acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(4-{(2S)-2-[(tert-butoxycarbonyl)amino]-3-methoxy-3-oxopropyl}phenyl)methaneseleninic+acid|
|2-(4-CHLORO-PHENYLAMINO)-NICOTINIC ACID|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-(4-CHLORO-PHENYLAMINO)-NICOTINIC+ACID|
|4-METHYL-2H-CHROMEN-2-ONE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-METHYL-2H-CHROMEN-2-ONE|
|4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine|
|4-(2,4-dichlorophenyl)-5-phenyldiazenyl-pyrimidin-2-amine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-(2,4-dichlorophenyl)-5-phenyldiazenyl-pyrimidin-2-amine|
|3,6-DIAMINO-5-CYANO-4-(4-ETHOXYPHENYL)THIENO[2,3-B]PYRIDINE-2-CARBOXAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3,6-DIAMINO-5-CYANO-4-(4-ETHOXYPHENYL)THIENO[2,3-B]PYRIDINE-2-CARBOXAMIDE|
|2-AMINO-4-(2,4-DICHLOROPHENYL)-N-ETHYLTHIENO[2,3-D]PYRIMIDINE-6-CARBOXAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-AMINO-4-(2,4-DICHLOROPHENYL)-N-ETHYLTHIENO[2,3-D]PYRIMIDINE-6-CARBOXAMIDE|
|1-PHENYL-1H-PYRAZOLE-4-CARBOXYLIC ACID|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1-PHENYL-1H-PYRAZOLE-4-CARBOXYLIC+ACID|
|1-[(2-NITROPHENYL)SULFONYL]-1H-PYRROLO[3,2-B]PYRIDINE-6-CARBOXAMIDE|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1-[(2-NITROPHENYL)SULFONYL]-1H-PYRROLO[3,2-B]PYRIDINE-6-CARBOXAMIDE|
|Diloxanide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Diloxanide|
|Ethyl biscoumacetate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ethyl+biscoumacetate|
|Azidocillin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Azidocillin|
|Pipazethate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Pipazethate|
|Salicylamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Salicylamide|
|Sulfamoxole|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Sulfamoxole|
|Antazoline|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Antazoline|
|Chloropyramine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Chloropyramine|
|Dimethindene|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Dimethindene|
|Isothipendyl|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Isothipendyl|
|Tymazoline|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tymazoline|
|Nandrolone decanoate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Nandrolone+decanoate|
|Metiamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Metiamide|
|Roxatidine acetate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Roxatidine+acetate|
|Bopindolol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Bopindolol|
|Bupranolol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Bupranolol|
|Dichloroacetic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Dichloroacetic+Acid|
|Cinitapride|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Cinitapride|
|Tofisopam|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tofisopam|
|Nadroparin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Nadroparin|
|Triflusal|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Triflusal|
|Lurasidone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Lurasidone|
|Ticagrelor|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ticagrelor|
