| Gene Symbol | Targetmine URL |
|1500015L24Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500015L24Rik|
|1500015O10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500015O10Rik|
|1500016L03Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500016L03Rik|
|1500017E21Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500017E21Rik|
|1500026H17Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500026H17Rik|
|1500032F14Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500032F14Rik|
|1500032P08Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500032P08Rik|
|1500035N22Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500035N22Rik|
|1500037F05Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1500037F05Rik|
|1520401A03Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1520401A03Rik|
|1520401O13Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1520401O13Rik|
|156l3T7|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=156l3T7|
|15S|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=15S|
|15T|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=15T|
|1600002D24Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600002D24Rik|
|1600002H07Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600002H07Rik|
|1600002K03Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600002K03Rik|
|1600010F14Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600010F14Rik|
|1600010M07Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600010M07Rik|
|1600012H06Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600012H06Rik|
|1600012P17Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600012P17Rik|
|1600014C10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600014C10Rik|
|1600014C23Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600014C23Rik|
|1600014K23Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600014K23Rik|
|1600015H23Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600015H23Rik|
|1600015I10Rik|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1600015I10Rik|
